date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:48:10	2443/2443	---M-Z	200	added ('OK')	text/css	date:Tue,%2031%20Mar%202026%2021:41:27%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-655.css?ver=1774993287	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-655e09a.css	(from https://encontratuprepaga.com.ar/politica-de-privacidad/)
13:48:12	12972/12972	---M-Z	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:48:11%20GMT	https://encontratuprepaga.com.ar/wp-json/wp/v2/pages/655	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/wp/v2/pages/655.json	(from https://encontratuprepaga.com.ar/politica-de-privacidad/)
13:48:13	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20May%202026%2016:48:13%20GMT	https://encontratuprepaga.com.ar/?p=655	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/indexef11.html	(from https://encontratuprepaga.com.ar/politica-de-privacidad/)
13:48:13	2728/2728	---M-Z	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:48:13%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Fpolitica-de-privacidad%2F	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embed2ecc.json	(from https://encontratuprepaga.com.ar/politica-de-privacidad/)
13:48:15	2897/2897	---M-Z	200	added ('OK')	text/xml	date:Wed,%2013%20May%202026%2016:48:14%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Fpolitica-de-privacidad%2F&format=xml	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embed4b61	(from https://encontratuprepaga.com.ar/politica-de-privacidad/)
13:48:15	2319/2319	---M-Z	200	added ('OK')	text/css	date:Tue,%2031%20Mar%202026%2015:18:43%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-659.css?ver=1774970323	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-659b314.css	(from https://encontratuprepaga.com.ar/politica-de-cookies/)
13:48:17	11556/11556	---M-Z	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:48:16%20GMT	https://encontratuprepaga.com.ar/wp-json/wp/v2/pages/659	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/wp/v2/pages/659.json	(from https://encontratuprepaga.com.ar/politica-de-cookies/)
13:48:18	2623/2623	---M-Z	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:48:17%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Fpolitica-de-cookies%2F	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embed3e48.json	(from https://encontratuprepaga.com.ar/politica-de-cookies/)
13:48:18	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20May%202026%2016:48:18%20GMT	https://encontratuprepaga.com.ar/?p=659	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/index2553.html	(from https://encontratuprepaga.com.ar/politica-de-cookies/)
13:48:20	2792/2792	---M-Z	200	added ('OK')	text/xml	date:Wed,%2013%20May%202026%2016:48:20%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Fpolitica-de-cookies%2F&format=xml	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embedeead	(from https://encontratuprepaga.com.ar/politica-de-cookies/)
13:48:20	2317/2317	---M-Z	200	added ('OK')	text/css	date:Thu,%2002%20Apr%202026%2012:05:39%20GMT	https://encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-661.css?ver=1775131539	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-content/uploads/elementor/css/post-661a282.css	(from https://encontratuprepaga.com.ar/aviso-legal/)
13:48:22	12003/12003	---M-Z	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:48:22%20GMT	https://encontratuprepaga.com.ar/wp-json/wp/v2/pages/661	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/wp/v2/pages/661.json	(from https://encontratuprepaga.com.ar/aviso-legal/)
13:48:24	2570/2570	---M-Z	200	added ('OK')	application/json	date:Wed,%2013%20May%202026%2016:48:23%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Faviso-legal%2F	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embed8dc3.json	(from https://encontratuprepaga.com.ar/aviso-legal/)
13:48:24	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Wed,%2013%20May%202026%2016:48:23%20GMT	https://encontratuprepaga.com.ar/?p=661	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/indexd4f5.html	(from https://encontratuprepaga.com.ar/aviso-legal/)
13:48:26	2739/2739	---M-Z	200	added ('OK')	text/xml	date:Wed,%2013%20May%202026%2016:48:25%20GMT	https://encontratuprepaga.com.ar/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fencontratuprepaga.com.ar%2Faviso-legal%2F&format=xml	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/wp-json/oembed/1.0/embed3a45	(from https://encontratuprepaga.com.ar/aviso-legal/)
13:48:28	78318/78318	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2013%20May%202026%2016:48:28%20GMT	https://encontratuprepaga.com.ar/prepaga/feed/	C:/My%20Web%20Sites/EncontraTuPrepaga/encontratuprepaga.com.ar/prepaga/feed/index.html	(from https://encontratuprepaga.com.ar/prepaga/?feed=rss2)
